"PassengerId","HomePlanet","CryoSleep","Cabin","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Name","Transported","Group","Number","total_spending","Deck","Cabin_num","Side"
"5761_01","Europa",1,"B/220/S","TRAPPIST-1e",55,0,0,0,0,0,0,"Weino Icablebat",1,1,"5761",0,"B",220,0
"5763_01","Earth",0,"F/1099/S","TRAPPIST-1e",40,0,0,0,56,1,642,"Andan Alentonway",0,1,"5763",699,"F",1099,0
"5763_02","Earth",0,"F/1099/S","TRAPPIST-1e",24,0,0,0,0,838,193,"Erick Alentonway",0,2,"5763",1031,"F",1099,0
"5764_01","Earth",0,"F/1100/S","TRAPPIST-1e",25,0,0,0,1037,8,1,"Shery Nolds",1,1,"5764",1046,"F",1100,0
"5765_01","Europa",0,"C/181/P","TRAPPIST-1e",42,0,0,1871,0,570,199,"Altairk Heermy",0,1,"5765",2640,"C",181,1
"5767_01","Earth",1,"G/936/S","PSO J318.5-22",33,0,0,0,0,0,0,"Jonaye Josesh",1,1,"5767",0,"G",936,0
"5768_01","Europa",1,"B/193/P","TRAPPIST-1e",54,0,0,0,0,0,0,"Gatrino Cattle",1,1,"5768",0,"B",193,1
"5768_02","Europa",1,"B/193/P","55 Cancri e",22,0,0,0,0,0,0,"Izarfik Cattle",1,2,"5768",0,"B",193,1
"5769_01","Europa",1,"B/194/P","TRAPPIST-1e",22,0,0,0,0,0,0,"Menkard Oppont",1,1,"5769",0,"B",194,1
"5769_02","Europa",1,"B/194/P","55 Cancri e",19,0,0,0,0,0,0,"Muonon Oppont",1,2,"5769",0,"B",194,1
"5771_01","Earth",0,"G/937/S","TRAPPIST-1e",47,0,0,868,0,4,0,"Sanda Fielson",1,1,"5771",872,"G",937,0
"5772_01","Mars",0,"F/1197/P","55 Cancri e",23,0,610,858,75,1358,0,"Vuls Sidne",0,1,"5772",2901,"F",1197,1
"5773_01","Europa",1,"C/217/S","55 Cancri e",61,0,0,0,0,0,0,"Bosonan Sciatberit",1,1,"5773",0,"C",217,0
"5776_01","Earth",0,"F/1102/S","TRAPPIST-1e",21,0,0,128,209,4,383,"Luise Saundez",0,1,"5776",724,"F",1102,0
"5777_01","Earth",0,"F/1199/P","PSO J318.5-22",46,0,559,25,0,22,765,"Katen River",0,1,"5777",1371,"F",1199,1
"5778_01","Earth",0,"G/926/P","TRAPPIST-1e",36,0,0,0,0,0,907,"Verney Pernard",0,1,"5778",907,"G",926,1
"5779_01","Earth",0,"G/938/S","TRAPPIST-1e",15,0,0,706,0,0,0,"Glene Simsey",1,1,"5779",706,"G",938,0
"5780_01","Europa",0,"B/195/P","TRAPPIST-1e",33,0,2233,6408,0,23,273,"Genif Ousious",1,1,"5780",8937,"B",195,1
"5780_02","Europa",1,"B/195/P","TRAPPIST-1e",35,0,0,0,0,0,0,"Hallux Ousious",1,2,"5780",0,"B",195,1
"5780_03","Europa",1,"B/195/P","55 Cancri e",21,0,0,0,0,0,0,"Betenar Ousious",1,3,"5780",0,"B",195,1
"5781_01","Earth",0,"F/1200/P","55 Cancri e",21,0,0,0,0,1,594,"Nichad Harley",0,1,"5781",595,"F",1200,1
"5783_01","Earth",0,"F/1201/P","55 Cancri e",43,0,0,1197,0,223,1,"Alendy Scottuez",1,1,"5783",1421,"F",1201,1
"5785_01","Earth",0,"F/1104/S","PSO J318.5-22",34,0,571,0,0,0,0,"Dwin Mcgoway",0,1,"5785",571,"F",1104,0
"5786_01","Earth",0,"G/928/P","PSO J318.5-22",47,0,14,3,0,1720,0,"Alfrey Sarios",0,1,"5786",1737,"G",928,1
"5788_01","Mars",0,"F/1105/S","TRAPPIST-1e",27,0,850,0,681,1,0,"Ves Birte",1,1,"5788",1532,"F",1105,0
"5790_01","Europa",0,"C/218/S","TRAPPIST-1e",46,0,0,1068,945,2587,811,"Markard Distured",0,1,"5790",5411,"C",218,0
"5791_01","Earth",0,"G/941/S","Other",46,0,183,7,637,182,5,"Earlie Sancasey",1,1,"5791",1014,"G",941,0
"5792_01","Europa",0,"B/196/P","55 Cancri e",40,0,0,3338,0,6344,199,"Eltares Subwor",0,1,"5792",9881,"B",196,1
"5793_01","Europa",1,"E/375/S","55 Cancri e",59,0,0,0,0,0,0,"Dhenah Gloyanthy",1,1,"5793",0,"E",375,0
"5794_01","Europa",0,"D/182/P","TRAPPIST-1e",45,0,0,1202,149,1472,3379,"Winopus Shoeweely",0,1,"5794",6202,"D",182,1
"5795_01","Earth",0,"F/1106/S","PSO J318.5-22",19,0,0,95,595,0,0,"Evey Hodes",1,1,"5795",690,"F",1106,0
"5796_01","Mars",0,"F/1107/S","TRAPPIST-1e",32,0,6769,0,0,113,1,"Grog Pre",0,1,"5796",6883,"F",1107,0
"5799_01","Other",1,"F/1108/S","55 Cancri e",39,0,0,0,0,0,0,"Cruts Cres",1,1,"5799",0,"F",1108,0
"5800_01","Earth",0,"F/1203/P","Other",40,0,661,0,830,0,6,"Belly Llobsoney",0,1,"5800",1497,"F",1203,1
"5802_01","Mars",0,"D/175/S","TRAPPIST-1e",44,0,815,219,22,0,0,"Terry Killé",1,1,"5802",1056,"D",175,0
"5804_01","Earth",1,"G/933/P","TRAPPIST-1e",26,0,0,0,0,0,0,"Allyn Simpsonks",0,1,"5804",0,"G",933,1
"5806_01","Earth",0,"F/1109/S","TRAPPIST-1e",22,0,514,0,2,129,583,"Philda Snowaney",0,1,"5806",1228,"F",1109,0
"5808_01","Earth",0,"G/934/P","TRAPPIST-1e",2,0,0,0,0,0,0,"Keitha Josey",0,1,"5808",0,"G",934,1
"5808_02","Earth",0,"F/1204/P","TRAPPIST-1e",18,0,0,3,41,359,393,"Ferry Josey",0,2,"5808",796,"F",1204,1
"5808_03","Earth",0,"F/1204/P","TRAPPIST-1e",53,0,751,0,0,7,0,"Haryn Josey",0,3,"5808",758,"F",1204,1
"5809_01","Earth",0,"F/1205/P","TRAPPIST-1e",22,0,104,511,254,425,4,"Violan Clemondsey",0,1,"5809",1298,"F",1205,1
"5809_02","Earth",0,"F/1205/P","TRAPPIST-1e",46,0,0,98,2077,0,0,"Eilan Clemondsey",1,2,"5809",2175,"F",1205,1
"5810_01","Earth",1,"G/935/P","TRAPPIST-1e",28,0,0,0,0,0,0,"Valey Chapmaney",1,1,"5810",0,"G",935,1
"5810_02","Other",0,"E/366/P","TRAPPIST-1e",31,0,0,1489,68,6,0,"Annez Chapmaney",1,2,"5810",1563,"E",366,1
"5811_01","Europa",0,"A/54/P","55 Cancri e",36,0,1,4058,95,0,2109,"Haldah Fulatorly",0,1,"5811",6263,"A",54,1
"5811_02","Europa",0,"A/54/P","55 Cancri e",46,0,35,3953,0,2108,0,"Sadlam Fulatorly",1,2,"5811",6096,"A",54,1
"5812_01","Earth",1,"G/943/S","TRAPPIST-1e",0,0,0,0,0,0,0,"Holey Domington",1,1,"5812",0,"G",943,0
"5812_02","Earth",0,"G/943/S","TRAPPIST-1e",3,0,0,0,0,0,0,"Garry Domington",1,2,"5812",0,"G",943,0
"5812_03","Earth",1,"G/943/S","TRAPPIST-1e",12,0,0,0,0,0,0,"Evaned Domington",1,3,"5812",0,"G",943,0
"5812_04","Earth",1,"G/943/S","TRAPPIST-1e",2,0,0,0,0,0,0,"Ireen Domington",1,4,"5812",0,"G",943,0
"5812_05","Earth",1,"G/943/S","TRAPPIST-1e",41,0,0,0,0,0,0,"Dian Domington",1,5,"5812",0,"G",943,0
"5812_06","Earth",1,"G/943/S","55 Cancri e",11,0,0,0,0,0,0,"Karena Domington",1,6,"5812",0,"G",943,0
"5813_01","Earth",1,"G/936/P","TRAPPIST-1e",41,0,0,0,0,0,0,"Coreee Hortis",1,1,"5813",0,"G",936,1
"5814_01","Mars",0,"D/176/S","TRAPPIST-1e",17,0,513,0,669,0,0,"Prabon Bine",0,1,"5814",1182,"D",176,0
"5814_02","Mars",1,"D/176/S","55 Cancri e",21,0,0,0,0,0,0,"Fal Bine",1,2,"5814",0,"D",176,0
"5814_03","Mars",1,"D/176/S","55 Cancri e",21,0,0,0,0,0,0,"Scers Bine",1,3,"5814",0,"D",176,0
"5814_04","Mars",0,"D/176/S","TRAPPIST-1e",27,0,89,888,51,5,0,"Honda Bine",1,4,"5814",1033,"D",176,0
"5814_05","Mars",1,"D/176/S","TRAPPIST-1e",54,0,0,0,0,0,0,"Caper Bine",1,5,"5814",0,"D",176,0
"5814_06","Mars",0,"D/176/S","TRAPPIST-1e",15,0,2309,0,1142,1,10,"Feles Bine",0,6,"5814",3462,"D",176,0
"5814_07","Mars",1,"D/176/S","Other",39,0,0,0,0,0,0,"Naffsh Bine",1,7,"5814",0,"D",176,0
"5816_01","Earth",0,"G/937/P","TRAPPIST-1e",31,0,1,0,7,0,387,"Armene Vines",1,1,"5816",395,"G",937,1
"5817_01","Mars",1,"F/1111/S","TRAPPIST-1e",28,0,0,0,0,0,0,"Alex Berle",1,1,"5817",0,"F",1111,0
"5818_01","Earth",0,"G/938/P","Other",21,0,3553,5,0,0,2,"Jeroy Mullericer",0,1,"5818",3560,"G",938,1
"5819_01","Europa",1,"B/221/S","TRAPPIST-1e",29,0,0,0,0,0,0,"Alcorab Suptive",1,1,"5819",0,"B",221,0
"5820_01","Earth",0,"F/1112/S","TRAPPIST-1e",45,0,112,406,198,0,0,"Ellene Tersony",1,1,"5820",716,"F",1112,0
"5821_01","Europa",0,"C/183/P","55 Cancri e",44,0,0,496,99,317,5615,"Dirfak Calazy",0,1,"5821",6527,"C",183,1
"5822_01","Earth",1,"G/939/P","TRAPPIST-1e",12,0,0,0,0,0,0,"Joandy Chapmaney",1,1,"5822",0,"G",939,1
"5823_01","Earth",1,"G/944/S","55 Cancri e",18,0,0,0,0,0,0,"Ronna Antoshipson",1,1,"5823",0,"G",944,0
"5824_01","Earth",1,"G/940/P","55 Cancri e",20,0,0,0,0,0,0,"Carry Contrevins",1,1,"5824",0,"G",940,1
"5825_01","Europa",0,"B/198/P","TRAPPIST-1e",43,0,0,8808,0,580,0,"Betenar Apenelexy",1,1,"5825",9388,"B",198,1
"5826_01","Other",1,"E/367/P","55 Cancri e",46,0,0,0,0,0,0,"Arkaban Tertchty",1,1,"5826",0,"E",367,1
"5827_01","Earth",0,"G/945/S","TRAPPIST-1e",53,0,0,68,0,920,4,"Anthia Willangsey",1,1,"5827",992,"G",945,0
"5828_01","Earth",0,"G/941/P","TRAPPIST-1e",21,0,621,0,0,0,0,"Bethy Goldendrice",0,1,"5828",621,"G",941,1
"5829_01","Earth",0,"F/1113/S","TRAPPIST-1e",23,0,0,21,0,0,716,"Jona Sancasey",0,1,"5829",737,"F",1113,0
"5831_01","Earth",0,"G/82/P","55 Cancri e",9,0,0,0,0,0,0,"Jacky Rosalanenn",0,1,"5831",0,"G",82,1
"5834_01","Earth",0,"F/1206/P","Other",19,0,546,11,0,325,218,"Sterry Brenney",0,1,"5834",1100,"F",1206,1
"5835_01","Earth",1,"G/946/S","PSO J318.5-22",52,0,0,0,0,0,0,"Stendy Avidson",1,1,"5835",0,"G",946,0
"5836_01","Europa",1,"B/222/S","55 Cancri e",31,0,0,0,0,0,0,"Phah Irintious",1,1,"5836",0,"B",222,0
"5837_01","Earth",0,"F/1114/S","TRAPPIST-1e",62,0,761,15,0,0,0,"Eleaha Maynardner",0,1,"5837",776,"F",1114,0
"5839_01","Europa",1,"C/219/S","TRAPPIST-1e",27,0,0,0,0,0,0,"Ranopus Unloweedic",1,1,"5839",0,"C",219,0
"5840_01","Earth",1,"G/946/P","TRAPPIST-1e",23,0,0,0,0,0,0,"Jerrye Potters",0,1,"5840",0,"G",946,1
"5842_01","Europa",1,"C/220/S","55 Cancri e",28,0,0,0,0,0,0,"Hekark Maging",1,1,"5842",0,"C",220,0
"5842_02","Europa",1,"C/220/S","55 Cancri e",27,0,0,0,0,0,0,"Zaurid Prefule",1,2,"5842",0,"C",220,0
"5843_01","Earth",1,"G/947/S","TRAPPIST-1e",58,0,0,0,0,0,0,"Hughy Hessey",1,1,"5843",0,"G",947,0
"5844_01","Earth",0,"E/369/P","55 Cancri e",24,0,0,30,835,0,0,"Lavey Spencervan",1,1,"5844",865,"E",369,1
"5846_01","Mars",0,"E/376/S","TRAPPIST-1e",27,1,149,0,890,9,0,"Morny Gerin",0,1,"5846",1048,"E",376,0
"5847_01","Earth",0,"F/1115/S","TRAPPIST-1e",33,0,36,0,0,1415,0,"Olly Trankliney",0,1,"5847",1451,"F",1115,0
"5848_01","Earth",0,"E/377/S","Other",28,0,229,761,0,0,6,"Eriana Benney",1,1,"5848",996,"E",377,0
"5849_01","Earth",0,"F/1208/P","TRAPPIST-1e",39,0,0,0,0,0,1104,"Jilley Brightez",0,1,"5849",1104,"F",1208,1
"5852_01","Earth",0,"E/370/P","TRAPPIST-1e",27,0,0,0,0,727,260,"Stendy Byerry",0,1,"5852",987,"E",370,1
"5854_01","Earth",0,"F/1117/S","TRAPPIST-1e",36,0,0,75,106,0,1903,"Molley Olshaffey",1,1,"5854",2084,"F",1117,0
"5855_01","Earth",0,"F/1209/P","TRAPPIST-1e",64,0,0,623,1827,0,0,"Hanna Horndley",1,1,"5855",2450,"F",1209,1
"5855_02","Earth",0,"G/949/P","PSO J318.5-22",41,0,0,0,687,0,65,"Rhony Horndley",1,2,"5855",752,"G",949,1
"5856_01","Europa",1,"B/199/P","55 Cancri e",33.0182767624021,0,0,0,0,0,0,"Graviph Wincer",1,1,"5856",0,"B",199,1
"5856_02","Europa",1,"B/199/P","TRAPPIST-1e",27,0,0,0,0,0,0,"Alark Wincer",1,2,"5856",0,"B",199,1
"5857_01","Europa",0,"E/378/S","TRAPPIST-1e",33.0182767624021,0,0,2,64,139,3831,"Caiamin Tinganking",0,1,"5857",4036,"E",378,0
"5858_01","Earth",0,"G/948/S","55 Cancri e",22,0,483,0,0,304,21,"Wally Barberts",1,1,"5858",808,"G",948,0
"5859_01","Earth",0,"E/371/P","Other",23,0,0,456,2624,912,8,"Leene Griffince",1,1,"5859",4000,"E",371,1
"5860_01","Mars",0,"F/1118/S","TRAPPIST-1e",40,0,7,0,6,1206,88,"Hers Raste",0,1,"5860",1307,"F",1118,0
"5860_02","Mars",1,"F/1118/S","TRAPPIST-1e",2,0,0,0,0,0,0,"Aps Raste",1,2,"5860",0,"F",1118,0
"5860_03","Mars",0,"F/1118/S","TRAPPIST-1e",0,0,0,0,0,0,0,"Chex Raste",1,3,"5860",0,"F",1118,0
"5861_01","Earth",0,"G/949/S","TRAPPIST-1e",27,0,0,1774,0,17,13,"Melica Browlerson",1,1,"5861",1804,"G",949,0
"5863_01","Earth",0,"G/950/P","55 Cancri e",0,0,0,0,0,0,0,"Lawren Loverthyo",1,1,"5863",0,"G",950,1
"5863_02","Earth",0,"F/1210/P","TRAPPIST-1e",17,0,0,566,18,318,0,"Allene Loverthyo",0,2,"5863",902,"F",1210,1
"5867_01","Earth",0,"F/1212/P","TRAPPIST-1e",45,0,0,0,0,1501,24,"Noria Rocknight",0,1,"5867",1525,"F",1212,1
"5868_01","Earth",0,"E/379/S","TRAPPIST-1e",62,0,104,53,194,436,0,"Yolace Blangibson",0,1,"5868",787,"E",379,0
"5869_01","Earth",1,"G/952/S","55 Cancri e",14,0,0,0,0,0,0,"Diandi Polliamposs",1,1,"5869",0,"G",952,0
"5871_01","Earth",0,"F/1120/S","55 Cancri e",24,0,0,1369,848,0,0,"Anda Flemaney",1,1,"5871",2217,"F",1120,0
"5874_01","Earth",1,"G/953/S","PSO J318.5-22",51,0,0,0,0,0,0,"Gory Simonsents",1,1,"5874",0,"G",953,0
"5875_01","Earth",0,"E/381/S","TRAPPIST-1e",49,0,20,0,0,769,0,"Toddie Nasquez",0,1,"5875",789,"E",381,0
"5876_01","Mars",0,"D/184/P","TRAPPIST-1e",52,0,1364,131,444,0,0,"Eles Cone",1,1,"5876",1939,"D",184,1
"5876_02","Mars",1,"F/1213/P","55 Cancri e",35,0,0,0,0,0,0,"Eloos Cone",1,2,"5876",0,"F",1213,1
"5876_03","Mars",1,"F/1213/P","TRAPPIST-1e",22,0,0,0,0,0,0,"Wal Cone",1,3,"5876",0,"F",1213,1
"5877_01","Earth",0,"F/1121/S","TRAPPIST-1e",17,0,0,0,1552,0,0,"Tyle Carsoning",0,1,"5877",1552,"F",1121,0
"5878_01","Europa",1,"B/224/S","55 Cancri e",47,0,0,0,0,0,0,"Duhrak Busive",1,1,"5878",0,"B",224,0
"5879_01","Mars",1,"F/1122/S","TRAPPIST-1e",25,0,0,0,0,0,0,"Whark Cooki",1,1,"5879",0,"F",1122,0
"5880_01","Earth",1,"G/953/P","TRAPPIST-1e",11,0,0,0,0,0,0,"Leneva Pooley",1,1,"5880",0,"G",953,1
"5882_01","Earth",0,"F/1214/P","TRAPPIST-1e",17,0,18,10,73,0,1049,"Celis Morez",0,1,"5882",1150,"F",1214,1
"5885_01","Earth",0,"F/1123/S","TRAPPIST-1e",41,0,8,532,0,0,100,"Danna Oneiles",1,1,"5885",640,"F",1123,0
"5885_02","Earth",0,"F/1123/S","TRAPPIST-1e",55,0,0,0,0,507,909,"Philia Oneiles",1,2,"5885",1416,"F",1123,0
"5885_03","Earth",0,"F/1123/S","TRAPPIST-1e",29,0,0,2395,7,20,6,"Glena Oneiles",1,3,"5885",2428,"F",1123,0
"5885_04","Earth",0,"G/954/S","TRAPPIST-1e",19,0,0,0,0,888,0,"Aliedy Oneiles",0,4,"5885",888,"G",954,0
"5885_05","Earth",1,"G/954/S","55 Cancri e",23,0,0,0,0,0,0,"Philda Oneiles",1,5,"5885",0,"G",954,0
"5885_06","Earth",0,"G/954/S","TRAPPIST-1e",32,0,4518,914,0,93,0,"Carold Oneiles",0,6,"5885",5525,"G",954,0
"5885_07","Earth",0,"G/954/S","TRAPPIST-1e",27,0,0,0,0,0,1818,"Ivanna Oneiles",0,7,"5885",1818,"G",954,0
"5885_08","Earth",0,"G/954/S","TRAPPIST-1e",25,0,0,0,892,0,0,"Fayene Oneiles",1,8,"5885",892,"G",954,0
"5886_01","Mars",0,"F/1216/P","TRAPPIST-1e",24,0,10,49,0,1497,10,"Swack Fate",0,1,"5886",1566,"F",1216,1
"5886_02","Mars",1,"E/373/P","TRAPPIST-1e",30,0,0,0,0,0,0,"Cird Fate",0,2,"5886",0,"E",373,1
"5887_01","Earth",0,"E/374/P","PSO J318.5-22",50,0,781,2,0,61,0,"Adrie Cochrisons",1,1,"5887",844,"E",374,1
"5887_02","Earth",0,"F/1217/P","Other",51,0,201,574,40,0,11,"Ryanne Cochrisons",0,2,"5887",826,"F",1217,1
"5888_01","Mars",0,"F/1218/P","55 Cancri e",27,0,1331,0,0,0,0,"Yogal Blate",0,1,"5888",1331,"F",1218,1
"5888_02","Mars",0,"F/1218/P","TRAPPIST-1e",35,0,750,0,0,0,1065,"Wifel Blate",0,2,"5888",1815,"F",1218,1
"5889_01","Earth",0,"G/954/P","TRAPPIST-1e",48,0,0,0,790,2368,1292,"Leony Perrerojass",0,1,"5889",4450,"G",954,1
"5890_01","Earth",1,"G/955/S","TRAPPIST-1e",27,0,0,0,0,0,0,"Ambert Woody",1,1,"5890",0,"G",955,0
"5891_01","Earth",1,"G/955/P","PSO J318.5-22",19,0,0,0,0,0,0,"Bony Steeletters",1,1,"5891",0,"G",955,1
"5894_01","Earth",1,"G/957/S","PSO J318.5-22",18,0,0,0,0,0,0,"Gabrin Navages",1,1,"5894",0,"G",957,0
"5897_01","Europa",0,"C/221/S","55 Cancri e",25,0,0,0,0,0,0,NA,1,1,"5897",0,"C",221,0
"5898_01","Earth",1,"G/958/S","55 Cancri e",41,0,0,0,0,0,0,"Lolas Dickley",1,1,"5898",0,"G",958,0
"5900_01","Mars",1,"F/1220/P","TRAPPIST-1e",62,0,0,0,0,0,0,"Forms Nutca",1,1,"5900",0,"F",1220,1
"5900_02","Mars",1,"F/1220/P","TRAPPIST-1e",30,0,0,0,0,0,0,"Fispot Nutca",1,2,"5900",0,"F",1220,1
"5900_03","Mars",1,"F/1220/P","TRAPPIST-1e",6,0,0,0,0,0,0,"Gonut Nutca",1,3,"5900",0,"F",1220,1
"5901_01","Earth",0,"F/1221/P","55 Cancri e",15,0,0,40,0,0,839,"Kennie Castannison",0,1,"5901",879,"F",1221,1
"5902_01","Mars",0,"D/177/S","PSO J318.5-22",34,0,162,0,690,28,0,"Igrish Win",0,1,"5902",880,"D",177,0
"5903_01","Earth",0,"E/376/P","TRAPPIST-1e",34,0,223,0,13,514,41,"Vivia Doughan",0,1,"5903",791,"E",376,1
"5905_01","Earth",0,"G/959/S","TRAPPIST-1e",23,0,16,687,1,1,0,"Elindy Byerry",1,1,"5905",705,"G",959,0
"5906_01","Earth",0,"G/957/P","Other",51,0,0,0,207,347,262,"Dwin Santin",0,1,"5906",816,"G",957,1
"5907_01","Earth",1,"G/960/S","PSO J318.5-22",63,0,0,0,0,0,0,"Winia Jarvey",1,1,"5907",0,"G",960,0
"5908_01","Earth",0,"F/1126/S","TRAPPIST-1e",42,0,84,392,300,0,0,"Paulia Brooker",1,1,"5908",776,"F",1126,0
"5909_01","Earth",0,"F/1127/S","55 Cancri e",19,0,0,716,0,0,0,"Luisy Fryan",1,1,"5909",716,"F",1127,0
"5909_02","Earth",1,"G/961/S","TRAPPIST-1e",5,0,0,0,0,0,0,"Anda Fryan",1,2,"5909",0,"G",961,0
"5909_03","Earth",1,"G/961/S","55 Cancri e",2,0,0,0,0,0,0,"Holey Fryan",1,3,"5909",0,"G",961,0
"5912_01","Earth",1,"G/963/S","TRAPPIST-1e",15,0,0,0,0,0,0,"Dianya Joycerton",1,1,"5912",0,"G",963,0
"5913_01","Europa",0,"D/185/P","TRAPPIST-1e",36,0,0,6,0,1,1407,"Beidus Peterive",0,1,"5913",1414,"D",185,1
"5915_01","Earth",0,"E/382/S","TRAPPIST-1e",32,0,0,0,39,0,749,"Garion Mcneiley",0,1,"5915",788,"E",382,0
"5916_01","Earth",0,"E/383/S","Other",19,0,2,3,450,204,0,"Marky Meltonway",1,1,"5916",659,"E",383,0
"5919_01","Europa",0,"A/55/P","55 Cancri e",26,0,0,2427,15,5,0,"Phonons Heracker",1,1,"5919",2447,"A",55,1
"5920_01","Earth",0,"F/1223/P","TRAPPIST-1e",33,0,48,94,756,308,0,"Celina Buckeenez",0,1,"5920",1206,"F",1223,1
"5921_01","Earth",1,"G/959/P","TRAPPIST-1e",38,0,0,0,0,0,0,"Vandy Campson",1,1,"5921",0,"G",959,1
"5921_02","Earth",0,"F/1224/P","TRAPPIST-1e",22,0,0,0,859,62,0,"Brance Campson",0,2,"5921",921,"F",1224,1
"5922_01","Earth",0,"G/960/P","TRAPPIST-1e",32,0,0,0,0,0,0,"Elia Bairdyork",0,1,"5922",0,"G",960,1
"5923_01","Mars",1,"F/1129/S","55 Cancri e",30,0,0,0,0,0,0,"Oafron Batte",1,1,"5923",0,"F",1129,0
"5924_01","Earth",0,"F/1225/P","TRAPPIST-1e",51,0,152,55,25,74,289,"Nelley Brantuarez",0,1,"5924",595,"F",1225,1
"5925_01","Europa",0,"B/226/S","TRAPPIST-1e",29,0,0,1644,0,0,3780,"Anchird Rotter",0,1,"5925",5424,"B",226,0
"5925_02","Europa",0,"B/226/S","TRAPPIST-1e",16,0,0,2002,0,96,69,"Medib Rotter",1,2,"5925",2167,"B",226,0
"5925_03","Europa",0,"B/226/S","TRAPPIST-1e",32,0,0,0,0,241,4757,"Tark Rotter",0,3,"5925",4998,"B",226,0
"5927_01","Europa",0,"B/201/P","55 Cancri e",24,0,0,2421,0,725,2300,"Duhrak Sysilstict",0,1,"5927",5446,"B",201,1
"5927_02","Europa",0,"B/201/P","Other",23,0,0,109,0,4810,25,"Naviton Sysilstict",0,2,"5927",4944,"B",201,1
"5927_03","Europa",1,"B/201/P","55 Cancri e",46,0,0,0,0,0,0,"Kraban Sysilstict",1,3,"5927",0,"B",201,1
"5927_04","Europa",1,"B/201/P","55 Cancri e",49,0,0,1264,0,5474,104,"Alcoran Sysilstict",0,4,"5927",6842,"B",201,1
"5927_05","Europa",1,"B/201/P","TRAPPIST-1e",17,0,0,0,0,0,0,"Taurak Ballexy",1,5,"5927",0,"B",201,1
"5927_06","Europa",0,"B/201/P","55 Cancri e",35,0,4,3857,324,899,375,"Grastab Sysilstict",0,6,"5927",5459,"B",201,1
"5927_07","Europa",0,"B/201/P","55 Cancri e",43,0,0,1706,0,274,2056,"Jihoton Ballexy",0,7,"5927",4036,"B",201,1
"5928_01","Earth",0,"E/377/P","TRAPPIST-1e",20,0,149,25,559,21,33,"Becca Slates",1,1,"5928",787,"E",377,1
"5930_01","Europa",1,"B/227/S","55 Cancri e",24,0,0,0,0,0,0,"Muonea Geakerat",1,1,"5930",0,"B",227,0
"5930_02","Europa",0,"B/227/S","TRAPPIST-1e",28,0,0,1014,0,2463,517,"Yildus Geakerat",0,2,"5930",3994,"B",227,0
"5930_03","Europa",1,"B/227/S","55 Cancri e",19,0,0,0,0,0,0,"Sarich Geakerat",1,3,"5930",0,"B",227,0
"5931_01","Europa",0,"A/56/P","55 Cancri e",39,0,0,0,0,1854,171,"Alcoran Clugeammy",0,1,"5931",2025,"A",56,1
"5933_01","Mars",0,"F/1131/S","TRAPPIST-1e",34,0,1547,485,97,59,0,"Terek Gerin",0,1,"5933",2188,"F",1131,0
"5934_01","Earth",0,"G/962/P","TRAPPIST-1e",29,0,89,1725,0,0,3,"Joanry Mcfaddenson",1,1,"5934",1817,"G",962,1
"5938_01","Earth",0,"E/384/S","55 Cancri e",14,0,0,0,52,0,0,"Melvia Floydendley",1,1,"5938",52,"E",384,0
"5938_02","Earth",1,"G/967/S","TRAPPIST-1e",17.5011682242991,0,0,0,0,0,0,"Blancy Floydendley",1,2,"5938",0,"G",967,0
"5939_01","Other",0,"E/385/S","TRAPPIST-1e",30,0,628,0,544,0,126,"Life Queke",0,1,"5939",1298,"E",385,0
"5941_01","Earth",0,"E/386/S","TRAPPIST-1e",33.0182767624021,0,72,914,0,0,7,NA,1,1,"5941",993,"E",386,0
"5944_01","Earth",1,"G/969/S","PSO J318.5-22",32,0,0,0,0,0,0,"Alber Kerristicey",1,1,"5944",0,"G",969,0
"5945_01","Earth",1,"G/970/S","TRAPPIST-1e",7,0,0,0,0,0,0,"Lavey Morez",1,1,"5945",0,"G",970,0
"5945_02","Earth",1,"G/970/S","55 Cancri e",34,0,0,0,0,0,0,"Vanard Flynner",1,2,"5945",0,"G",970,0
"5945_03","Earth",0,"G/970/S","PSO J318.5-22",47,0,163,2,11,593,0,"Alancy Morez",1,3,"5945",769,"G",970,0
"5946_01","Mars",0,"E/387/S","TRAPPIST-1e",19,0,300,5,642,0,0,"Tyog Mille",0,1,"5946",947,"E",387,0
"5947_01","Europa",1,"E/388/S","TRAPPIST-1e",52,0,0,0,0,0,0,"Kitauva Stment",1,1,"5947",0,"E",388,0
"5949_01","Mars",0,"D/180/S","TRAPPIST-1e",19,0,758,425,0,0,0,"Cin Shbre",0,1,"5949",1183,"D",180,0
"5949_02","Mars",1,"F/1132/S","TRAPPIST-1e",18,0,0,0,0,0,0,"Burs Shbre",1,2,"5949",0,"F",1132,0
"5950_01","Earth",0,"E/378/P","TRAPPIST-1e",32,0,0,5,0,64,0,"Therry Fowlesterez",0,1,"5950",69,"E",378,1
"5951_01","Earth",0,"F/1133/S","55 Cancri e",21,0,423,0,172,0,0,"Patoya Landolphrey",0,1,"5951",595,"F",1133,0
"5952_01","Mars",0,"F/1134/S","55 Cancri e",22,0,0,0,0,0,0,"Rants Giba",1,1,"5952",0,"F",1134,0
"5953_01","Mars",0,"E/390/S","TRAPPIST-1e",13,0,157,0,1199,0,14,"Emoles Graie",0,1,"5953",1370,"E",390,0
